RadiationLevel,DateTime
105,6/22/2018 7:09
84,6/22/2018 7:11
94,6/22/2018 7:13
71,6/22/2018 7:15
84,6/22/2018 7:17
96,6/22/2018 7:19
95,6/22/2018 7:21
86,6/22/2018 7:23
74,6/22/2018 7:25
79,6/22/2018 7:27
89,6/22/2018 7:29
88,6/22/2018 7:31
94,6/22/2018 7:33
66,6/22/2018 7:35
63,6/22/2018 7:37
93,6/22/2018 7:39
88,6/22/2018 7:41
105,6/22/2018 7:43
93,6/22/2018 7:45
82,6/22/2018 7:47
92,6/22/2018 7:49
82,6/22/2018 7:51
60,6/22/2018 7:53
84,6/22/2018 7:55
74,6/22/2018 7:57
99,6/22/2018 7:59
105,6/22/2018 8:01
93,6/22/2018 8:03
73,6/22/2018 8:05
71,6/22/2018 8:07
65,6/22/2018 8:09
74,6/22/2018 8:11
67,6/22/2018 8:13
87,6/22/2018 8:15
66,6/22/2018 8:17
93,6/22/2018 8:19
85,6/22/2018 8:21
112,6/22/2018 8:23
86,6/22/2018 8:25
92,6/22/2018 8:27
80,6/22/2018 8:29
86,6/22/2018 8:31
99,6/22/2018 8:33
91,6/22/2018 8:35
85,6/22/2018 8:37
102,6/22/2018 8:39
98,6/22/2018 8:41
72,6/22/2018 8:43
64,6/22/2018 8:45
92,6/22/2018 8:47
81,6/22/2018 8:49
83,6/22/2018 8:51
94,6/22/2018 8:53
105,6/22/2018 8:55
94,6/22/2018 8:57
71,6/22/2018 8:59
73,6/22/2018 9:01
95,6/22/2018 9:03
74,6/22/2018 9:05
106,6/22/2018 9:07
81,6/22/2018 9:09
67,6/22/2018 9:11
74,6/22/2018 9:13
98,6/22/2018 9:15
104,6/22/2018 9:17
81,6/22/2018 9:19
80,6/22/2018 9:21
72,6/22/2018 9:23
85,6/22/2018 9:25
90,6/22/2018 9:27
87,6/22/2018 9:29
86,6/22/2018 9:31
103,6/22/2018 9:33
96,6/22/2018 9:35
119,6/22/2018 9:37
86,6/22/2018 9:39
83,6/22/2018 9:41
106,6/22/2018 9:43
116,6/22/2018 9:45
77,6/22/2018 9:47
107,6/22/2018 9:49
99,6/22/2018 9:51
80,6/22/2018 9:53
113,6/22/2018 9:55
101,6/22/2018 9:57
96,6/22/2018 9:59
100,6/22/2018 10:01
55,6/22/2018 10:03
105,6/22/2018 10:05
73,6/22/2018 10:07
90,6/22/2018 10:09
93,6/22/2018 10:11
84,6/22/2018 10:13
97,6/22/2018 10:15
91,6/22/2018 10:17
80,6/22/2018 10:19
92,6/22/2018 10:21
90,6/22/2018 10:23
79,6/22/2018 10:25
81,6/22/2018 10:27
98,6/22/2018 10:29
89,6/22/2018 10:31
90,6/22/2018 10:33
92,6/22/2018 10:35
104,6/22/2018 10:37
99,6/22/2018 10:39
89,6/22/2018 10:41
97,6/22/2018 10:43
74,6/22/2018 10:45
76,6/22/2018 10:47
79,6/22/2018 10:49
86,6/22/2018 10:51
102,6/22/2018 10:53
86,6/22/2018 10:55
76,6/22/2018 10:57
81,6/22/2018 10:59
78,6/22/2018 11:01
118,6/22/2018 11:03
79,6/22/2018 11:05
85,6/22/2018 11:07
79,6/22/2018 11:09
75,6/22/2018 11:11
83,6/22/2018 11:13
91,6/22/2018 11:15
102,6/22/2018 11:17
100,6/22/2018 11:19
68,6/22/2018 11:21
74,6/22/2018 11:23
94,6/22/2018 11:25
66,6/22/2018 11:27
75,6/22/2018 11:29
90,6/22/2018 11:31
78,6/22/2018 11:33
72,6/22/2018 11:35
72,6/22/2018 11:37
63,6/22/2018 11:39
74,6/22/2018 11:41
74,6/22/2018 11:43
104,6/22/2018 11:45
75,6/22/2018 11:47
108,6/22/2018 11:49
94,6/22/2018 11:51
107,6/22/2018 11:53
82,6/22/2018 11:55
96,6/22/2018 11:57
102,6/22/2018 11:59
73,6/22/2018 12:01
106,6/22/2018 12:03
91,6/22/2018 12:05
71,6/22/2018 12:07
69,6/22/2018 12:09
65,6/22/2018 12:11
79,6/22/2018 12:13
96,6/22/2018 12:15
92,6/22/2018 12:17
78,6/22/2018 12:19
70,6/22/2018 12:21
103,6/22/2018 12:23
68,6/22/2018 12:25
79,6/22/2018 12:27
77,6/22/2018 12:29
91,6/22/2018 12:31
83,6/22/2018 12:33
74,6/22/2018 12:35
86,6/22/2018 12:37
104,6/22/2018 12:39
97,6/22/2018 12:41
87,6/22/2018 12:43
85,6/22/2018 12:45
90,6/22/2018 12:47
85,6/22/2018 12:49
70,6/22/2018 12:51
63,6/22/2018 12:53
83,6/22/2018 12:55
98,6/22/2018 12:57
87,6/22/2018 12:59
84,6/22/2018 13:01
74,6/22/2018 13:03
95,6/22/2018 13:05
82,6/22/2018 13:07
89,6/22/2018 13:09
75,6/22/2018 13:11
66,6/22/2018 13:13
75,6/22/2018 13:15
83,6/22/2018 13:17
81,6/22/2018 13:19
86,6/22/2018 13:21
93,6/22/2018 13:23
73,6/22/2018 13:25
109,6/22/2018 13:27
76,6/22/2018 13:29
75,6/22/2018 13:31
102,6/22/2018 13:33
98,6/22/2018 13:35
79,6/22/2018 13:37
65,6/22/2018 13:39
79,6/22/2018 13:41
101,6/22/2018 13:43
86,6/22/2018 13:45
85,6/22/2018 13:47
71,6/22/2018 13:49
90,6/22/2018 13:51
62,6/22/2018 13:53
90,6/22/2018 13:55
94,6/22/2018 13:57
82,6/22/2018 13:59
87,6/22/2018 14:01
79,6/22/2018 14:03
83,6/22/2018 14:05
102,6/22/2018 14:07
89,6/22/2018 14:09
77,6/22/2018 14:11
90,6/22/2018 14:13
95,6/22/2018 14:15
95,6/22/2018 14:17
70,6/22/2018 14:19
78,6/22/2018 14:21
80,6/22/2018 14:23
75,6/22/2018 14:25
79,6/22/2018 14:27
98,6/22/2018 14:29
89,6/22/2018 14:31
74,6/22/2018 14:33
106,6/22/2018 14:35
93,6/22/2018 14:37
101,6/22/2018 14:39
91,6/22/2018 14:41
83,6/22/2018 14:43
84,6/22/2018 14:45
