RadiationLevel,DateTime
75,6/22/2018 7:06
59,6/22/2018 7:08
55,6/22/2018 7:10
46,6/22/2018 7:12
72,6/22/2018 7:14
49,6/22/2018 7:16
79,6/22/2018 7:18
79,6/22/2018 7:20
61,6/22/2018 7:22
57,6/22/2018 7:24
48,6/22/2018 7:26
48,6/22/2018 7:28
79,6/22/2018 7:30
75,6/22/2018 7:32
68,6/22/2018 7:34
63,6/22/2018 7:36
53,6/22/2018 7:38
49,6/22/2018 7:40
87,6/22/2018 7:42
62,6/22/2018 7:44
58,6/22/2018 7:46
57,6/22/2018 7:48
79,6/22/2018 7:50
60,6/22/2018 7:52
54,6/22/2018 7:54
53,6/22/2018 7:56
51,6/22/2018 7:58
68,6/22/2018 8:00
80,6/22/2018 8:02
67,6/22/2018 8:04
42,6/22/2018 8:06
68,6/22/2018 8:08
58,6/22/2018 8:10
63,6/22/2018 8:12
49,6/22/2018 8:14
63,6/22/2018 8:16
66,6/22/2018 8:18
54,6/22/2018 8:20
60,6/22/2018 8:22
69,6/22/2018 8:24
66,6/22/2018 8:26
46,6/22/2018 8:28
67,6/22/2018 8:30
64,6/22/2018 8:32
54,6/22/2018 8:34
54,6/22/2018 8:36
61,6/22/2018 8:38
56,6/22/2018 8:40
59,6/22/2018 8:42
71,6/22/2018 8:44
68,6/22/2018 8:46
73,6/22/2018 8:48
64,6/22/2018 8:50
73,6/22/2018 8:52
56,6/22/2018 8:54
57,6/22/2018 8:56
49,6/22/2018 8:58
68,6/22/2018 9:00
49,6/22/2018 9:02
63,6/22/2018 9:04
53,6/22/2018 9:06
60,6/22/2018 9:08
71,6/22/2018 9:10
44,6/22/2018 9:12
62,6/22/2018 9:14
59,6/22/2018 9:16
74,6/22/2018 9:18
77,6/22/2018 9:20
62,6/22/2018 9:22
67,6/22/2018 9:24
50,6/22/2018 9:26
49,6/22/2018 9:28
56,6/22/2018 9:30
42,6/22/2018 9:32
65,6/22/2018 9:34
77,6/22/2018 9:36
57,6/22/2018 9:38
52,6/22/2018 9:40
69,6/22/2018 9:42
