RadiationLevel,DateTime
53,6/22/2018 8:08
110,6/22/2018 8:10
59,6/22/2018 8:12
94,6/22/2018 8:14
70,6/22/2018 8:16
73,6/22/2018 8:18
72,6/22/2018 8:20
69,6/22/2018 8:22
69,6/22/2018 8:24
71,6/22/2018 8:26
118,6/22/2018 8:28
26,6/22/2018 8:30
70,6/22/2018 8:32
43,6/22/2018 8:34
48,6/22/2018 8:36
45,6/22/2018 8:38
61,6/22/2018 8:40
100,6/22/2018 8:42
32,6/22/2018 8:44
95,6/22/2018 8:46
60,6/22/2018 8:48
78,6/22/2018 8:50
45,6/22/2018 8:52
65,6/22/2018 8:54
48,6/22/2018 8:56
70,6/22/2018 8:58
73,6/22/2018 9:00
59,6/22/2018 9:02
93,6/22/2018 9:04
100,6/22/2018 9:06
78,6/22/2018 9:08
77,6/22/2018 9:10
66,6/22/2018 9:12
103,6/22/2018 9:14
106,6/22/2018 9:16
75,6/22/2018 9:18
69,6/22/2018 9:20
72,6/22/2018 9:22
112,6/22/2018 9:24
94,6/22/2018 9:26
85,6/22/2018 9:28
58,6/22/2018 9:30
96,6/22/2018 9:32
71,6/22/2018 9:34
107,6/22/2018 9:36
85,6/22/2018 9:38
78,6/22/2018 9:40
74,6/22/2018 9:42
67,6/22/2018 9:44
96,6/22/2018 9:46
59,6/22/2018 9:48
67,6/22/2018 9:50
83,6/22/2018 9:52
42,6/22/2018 9:54
94,6/22/2018 9:56
65,6/22/2018 9:58
51,6/22/2018 10:00
72,6/22/2018 10:02
81,6/22/2018 10:04
69,6/22/2018 10:06
103,6/22/2018 10:08
73,6/22/2018 10:10
78,6/22/2018 10:12
68,6/22/2018 10:14
102,6/22/2018 10:16
66,6/22/2018 10:18
68,6/22/2018 10:20
61,6/22/2018 10:22
71,6/22/2018 10:24
53,6/22/2018 10:26
102,6/22/2018 10:28
90,6/22/2018 10:30
67,6/22/2018 10:32
68,6/22/2018 10:34
78,6/22/2018 10:36
70,6/22/2018 10:38
102,6/22/2018 10:40
67,6/22/2018 10:42
84,6/22/2018 10:44
60,6/22/2018 10:46
80,6/22/2018 10:48
59,6/22/2018 10:50
85,6/22/2018 10:52
61,6/22/2018 10:54
47,6/22/2018 10:56
70,6/22/2018 10:58
76,6/22/2018 11:00
39,6/22/2018 11:02
105,6/22/2018 11:04
67,6/22/2018 11:06
73,6/22/2018 11:08
63,6/22/2018 11:10
49,6/22/2018 11:12
95,6/22/2018 11:14
80,6/22/2018 11:16
69,6/22/2018 11:18
64,6/22/2018 11:20
98,6/22/2018 11:22
79,6/22/2018 11:24
75,6/22/2018 11:26
74,6/22/2018 11:28
85,6/22/2018 11:30
87,6/22/2018 11:32
63,6/22/2018 11:34
39,6/22/2018 11:36
93,6/22/2018 11:38
82,6/22/2018 11:40
113,6/22/2018 11:42
93,6/22/2018 11:44
65,6/22/2018 11:46
69,6/22/2018 11:48
92,6/22/2018 11:50
117,6/22/2018 11:52
67,6/22/2018 11:54
72,6/22/2018 11:56
67,6/22/2018 11:58
73,6/22/2018 12:00
67,6/22/2018 12:02
75,6/22/2018 12:04
51,6/22/2018 12:06
102,6/22/2018 12:08
55,6/22/2018 12:10
88,6/22/2018 12:12
49,6/22/2018 12:14
65,6/22/2018 12:16
58,6/22/2018 12:18
120,6/22/2018 12:20
74,6/22/2018 12:22
88,6/22/2018 12:24
87,6/22/2018 12:26
62,6/22/2018 12:28
85,6/22/2018 12:30
72,6/22/2018 12:32
61,6/22/2018 12:34
50,6/22/2018 12:36
52,6/22/2018 12:38
69,6/22/2018 12:40
78,6/22/2018 12:42
85,6/22/2018 12:44
85,6/22/2018 12:46
93,6/22/2018 12:48
44,6/22/2018 12:50
61,6/22/2018 12:52
76,6/22/2018 12:54
49,6/22/2018 12:56
72,6/22/2018 12:58
79,6/22/2018 13:00
81,6/22/2018 13:02
78,6/22/2018 13:04
90,6/22/2018 13:06
111,6/22/2018 13:08
76,6/22/2018 13:10
81,6/22/2018 13:12
91,6/22/2018 13:14
90,6/22/2018 13:16
84,6/22/2018 13:18
80,6/22/2018 13:20
66,6/22/2018 13:22
96,6/22/2018 13:24
65,6/22/2018 13:26
87,6/22/2018 13:28
41,6/22/2018 13:30
89,6/22/2018 13:32
79,6/22/2018 13:34
108,6/22/2018 13:36
69,6/22/2018 13:38
80,6/22/2018 13:40
63,6/22/2018 13:42
89,6/22/2018 13:44
66,6/22/2018 13:46
112,6/22/2018 13:48
77,6/22/2018 13:50
75,6/22/2018 13:52
82,6/22/2018 13:54
81,6/22/2018 13:56
96,6/22/2018 13:58
84,6/22/2018 14:00
105,6/22/2018 14:02
94,6/22/2018 14:04
86,6/22/2018 14:06
87,6/22/2018 14:08
75,6/22/2018 14:10
104,6/22/2018 14:12
99,6/22/2018 14:14
67,6/22/2018 14:16
117,6/22/2018 14:18
84,6/22/2018 14:20
107,6/22/2018 14:22
